Primary_Key,School Number,School Year,School Name,Official School Name,LEA Number,LEA Name,Name Prefix Description,Principal First Name,Principal Middle Name,Principal Last Name,Principal Name Suffix,Principal Email,Address Line1,Address Line2,City,State,Zip Code 5,Zip Code 4,Phone Office Area,Phone Office Exch,Phone Office Line,Phone Fax Area,Phone Fax Exch,Phone Fax Line ,Mailing Address Line1,Mailing Address Line2,Mailing City,Mailing State,Mailing Zip Code 5,Mailing Zip Code 4,URL School Address,Sch Operational Status,Sch Operational Status Desc,Opening Effective Date,Closing Date,School Type,School Type Desc,School Program Type,School Program Type Desc,Grade Level Current,Grade Level Approved,Grade Level First Year,Title I,School Calendar Type,School Calendar Description,Extended Hours,School Schedule Type,School Schedule Type Desc,School Designation Type,School Designation Desc,SBE Region,SBE Region Names,Accreditation Status,Accreditation Status Desc,Federal School Number,College Board Number,School Membership,School Year For Sch Membership,School Teacher Count,School Year For Teachers,Cooperative Innovative HS,Cooperative MMYYYY SBE Approve,First Yr Est ADM,First Yr Est Paid Teacher FTE,Newly Constructed Facility,Occupancy Date,What Facility Will Sch Occupy,Share Space,Share Space Describe,New Sch Population From,List Of Closing Schools,County Code,County Description,Opening In School Year,Locale Type,Locale Type Desc,School Closings?,School Systartstatus,Record Created Timestamp,Record Created By,Last Changed Timestamp,Last Changed By
7103322018,710332,2018,Rocky Point Elementary,Rocky Point Elementary School,710,Pender County Schools,Dr,Dawn,Marie,McKernan,-,dawn_mckernan@pender.k12.nc.us,255 Elementary School Road,-,Rocky Point,NC,28457,-,910,675,2309,910,675,8730,-,-,-,-,-,-,https://sites.google.com/a/pender.k12.nc.us/rpe/,1,Open,1-Jul-90,-,R,Regular School,N,None,P2:P3:PK:KG:01:02:03:04:05,P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,2,Southeast,SA,SACS,3.70357E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,Pender,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,10-19-2016 10:02AM,deborah_jones1
7103422018,710342,2018,Topsail High,Topsail High School,710,Pender County Schools,-,Donald,-,Simmons,-,donald_simmons@pender.k12.nc.us,245 St. Johns Church Road,-,Hampstead,NC,28443,-,910,270,2755,910,270,9290,-,-,-,-,-,-,https://sites.google.com/a/pender.k12.nc.us/ths/,1,Open,30-Jun-90,-,R,Regular School,N,None,09:10:11:12,09:10:11:12,-,-,T,Traditional,-,S,Semester,P,Public,2,Southeast,SA,SACS,3.70357E+11,341700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,Pender,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,10-19-2016 10:05AM,deborah_jones1
7103442018,710344,2018,Topsail Elementary,Topsail Elementary School,710,Pender County Schools,-,Melissa,-,Wilson,-,melissa_wilson@pender.k12.nc.us,17385 US Hwy 17,-,Hampstead,NC,28443,-,910,270,1977,910,270,1936,-,-,-,-,-,-,https://sites.google.com/a/pender.k12.nc.us/tes/,1,Open,1-Jul-09,-,R,Regular School,N,None,P2:P3:PK:KG:01:02:03:04:05,P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,2,Southeast,SA,SACS,3.70357E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,Pender,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,10-19-2016 10:04AM,deborah_jones1
7103462018,710346,2018,Topsail Middle,Topsail Middle School,710,Pender County Schools,Mrs,AnnaMaria,-,Romero-Lehrer,-,annamaria_romero-lehrer@pender.k12.nc.us,17445 US Hwy 17,-,Hampstead,NC,28443,-,910,270,2612,910,270,3190,-,-,-,-,-,-,https://sites.google.com/a/pender.k12.nc.us/tms/,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,2,Southeast,SA,SACS,3.70357E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,Pender,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,10-19-2016 10:06AM,deborah_jones1
7103472018,710347,2018,South Topsail Elementary,South Topsail Elementary School,710,Pender County Schools,Mrs,Jennifer,-,Angel,-,jennifer_angel@pender.k12.nc.us,997 Hoover Road,-,Hampstead,NC,28443,-,910,270,2756,910,270,4056,-,-,-,-,-,-,https://sites.google.com/a/pender.k12.nc.us/ste/,1,Open,30-Jun-90,-,R,Regular School,N,None,P2:P3:PK:KG:01:02:03:04:05,P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,2,Southeast,SA,SACS,3.70357E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,Pender,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,10-19-2016 10:03AM,deborah_jones1
7103482018,710348,2018,West Pender Middle,West Pender Middle School,710,Pender County Schools,-,Cassundra,P,Morrison,-,cassundra_morrison@pender.k12.nc.us,10750 NC Hwy 53 West,-,Burgaw,NC,28425,-,910,283,5626,910,283,9537,-,-,-,-,-,-,https://sites.google.com/a/pender.k12.nc.us/wpm/,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,2,Southeast,SA,SACS,3.70357E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,Pender,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,10-19-2016 10:06AM,deborah_jones1
7203042018,720304,2018,Perquimans Central,Perquimans Central,720,Perquimans County Schools,-,Melissa,-,Fields,-,mfields@pqschools.org,181 Winfall Blvd,-,Winfall,NC,27985,-,252,426,5332,252,426,5480,PO Box 129,-,Winfall,NC,27985,129,https://sites.google.com/a/pcs.k12.nc.us/perquimans-central-school/home,1,Open,30-Jun-98,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.7036E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,Perquimans,-,43,"Rural, Remote",-,1,04-23-2010 02:49PM,EDDIE,09-08-2014 11:52AM,mary_peele
7203122018,720312,2018,Hertford Grammar,Hertford Grammar,720,Perquimans County Schools,Mr,Jason,-,Griffin,-,jasongriffin@pqschools.org,603 Dobbs Street,-,Hertford,NC,27944,-,252,426,7166,252,426,7293,PO Box 397,-,Hertford,NC,27944,397,http://www.hertfordgrammar.org/index.html,1,Open,30-Jun-98,-,R,Regular School,N,None,3:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.7036E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,Perquimans,-,43,"Rural, Remote",-,1,04-23-2010 02:49PM,EDDIE,07-02-2013 08:26AM,mary_peele
7203162018,720316,2018,Perquimans County High,Perquimans County High,720,Perquimans County Schools,-,Roland,Wayne,Price,-,wayneprice@pqschools.org,305 Edenton Road St,-,Hertford,NC,27944,-,252,426,5778,252,426,7614,PO Box 398,-,Hertford,NC,27944,398,https://sites.google.com/a/pcs.k12.nc.us/pchs/,1,Open,30-Jun-90,-,R,Regular School,N,None,09:10:11:12,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.7036E+11,341805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,Perquimans,-,43,"Rural, Remote",-,1,04-23-2010 02:49PM,EDDIE,07-02-2013 09:01AM,mary_peele
7203202018,720320,2018,Perquimans County Middle,Perquimans County Middle,720,Perquimans County Schools,-,Laura,-,Moreland,-,lauramoreland@pqschools.org,312 W Main Street,-,Winfall,NC,27985,-,252,426,7355,252,426,1424,PO Box 39,-,Winfall,NC,27985,39,https://sites.google.com/a/pcs.k12.nc.us/pcms/,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.7036E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,Perquimans,-,43,"Rural, Remote",-,1,04-23-2010 02:49PM,EDDIE,07-02-2013 08:27AM,mary_peele
7303322018,730332,2018,Helena Elementary,Helena Elementary,730,Person County Schools,-,Chrystal,-,Clayton,-,claytonch@person.k12.nc.us,355 Helena Moriah Rd,-,Timberlake,NC,27583,-,336,364,7715,336,364,2501,-,-,-,-,-,-,https://www.pcsnc.org/Domain/10,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,3,North Central,-,-,3.70363E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-07-2017 01:21PM,jarrod_dennis1
7303342018,730334,2018,North Elementary,North Elementary,730,Person County Schools,Mrs,Patti,-,Barnes,-,barnesp@person.k12.nc.us,260 Henderson Rd,-,Roxboro,NC,27573,4515,336,599,7262,-,-,-,-,-,-,-,-,-,https://www.pcsnc.org/Domain/11,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,3,North Central,-,-,3.70363E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-07-2017 01:22PM,jarrod_dennis1
7303402018,730340,2018,North End Elementary,North End Elementary,730,Person County Schools,Mrs,Sherita,-,Fuller,-,fullers@person.k12.nc.us,378 Mill Creek Rd,-,Roxboro,NC,27574,9108,336,599,3313,336,597,8700,-,-,-,-,-,-,https://www.pcsnc.org/Domain/12,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,3,North Central,-,-,3.70363E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-07-2017 01:22PM,jarrod_dennis1
7303442018,730344,2018,Northern Middle,Northern Middle,730,Person County Schools,Mrs,Ashley,-,Warren,-,warrena@person.k12.nc.us,1935 Carver Dr,-,Roxboro,NC,27574,-,336,599,6344,336,598,9207,-,-,-,-,-,-,https://www.pcsnc.org/Domain/17,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,3,North Central,-,-,3.70363E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-07-2017 01:23PM,jarrod_dennis1
7303482018,730348,2018,Oak Lane Elementary,Oak Lane Elementary,730,Person County Schools,-,Heather,-,Bowling,-,bowlingh@person.k12.nc.us,2076 Jim Morton Rd,-,Hurdle Mills,NC,27541,-,336,364,2204,336,364,1036,-,-,-,-,-,-,https://www.pcsnc.org/Domain/13,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,3,North Central,-,-,3.70363E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-07-2017 01:23PM,jarrod_dennis1
7303502018,730350,2018,Person Early College Innovation & Ldrshp,Person Early College for Innovation & Leadership,730,Person County Schools,-,Shirlrona,-,Johnson,-,johnsons@person.k12.nc.us,1715 College Drive,-,Roxboro,NC,27573,-,336,322,2275,336,322,3024,P. O. Box 1197,-,Roxboro,NC,27573,-,https://www.pcsnc.org/Domain/19,1,Open,1-Jul-16,-,R,Regular School,C,Cooperative Innovative High School,9:10,09:10:11:12:13,9,-,T,Traditional,-,B,Block,P,Public,3,North Central,-,-,3.70363E+11,-,-,-,-,-,Y,22016,50,5,N,-,"Piedmont Community College, 1715 College Drive, Roxboro, NC 27573",N,-,School 730352 - Person High ,-,73,Person,2016,32,"Town, Distant",N,-,03-16-2016 02:57PM,tshotwell,11-07-2017 01:24PM,jarrod_dennis1
7303522018,730352,2018,Person High,Person High,730,Person County Schools,Mrs,Nenell,-,Sydnor-Waugh,-,sydnorn@person.k12.nc.us,1010 Ridge Rd,-,Roxboro,NC,27573,4514,336,599,8321,336,599,6583,-,-,-,-,-,-,https://www.pcsnc.org/Domain/20,1,Open,30-Jun-90,-,R,Regular School,N,None,09:10:11:12,09:10:11:12,-,-,T,Traditional,-,B,Block,P,Public,3,North Central,SA,SACS,3.70363E+11,343457,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-07-2017 01:24PM,jarrod_dennis1
7303542018,730354,2018,Stories Creek Elementary,Stories Creek Elementary,730,Person County Schools,Mr,Dusty,-,Martin,-,martind@person.k12.nc.us,133 Stories Creek School Road,-,Roxboro,NC,27574,-,336,503,8071,336,503,8083,-,-,-,-,-,-,https://www.pcsnc.org/Domain/15,1,Open,30-Jun-00,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,3,North Central,-,-,3.70363E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-07-2017 01:25PM,jarrod_dennis1
7303562018,730356,2018,South Elementary,South Elementary,730,Person County Schools,Mr,Patrick,-,Holmes,-,holmesp@person.k12.nc.us,1333 Hurdle Mills Rd,-,Roxboro,NC,27573,5833,336,599,7133,336,597,4611,-,-,-,-,-,-,https://www.pcsnc.org/Domain/14,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05,PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,3,North Central,-,-,3.70363E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-07-2017 01:25PM,jarrod_dennis1
7303602018,730360,2018,Southern Middle,Southern Middle,730,Person County Schools,Dr,Jonte,-,Hill,-,hillj@person.k12.nc.us,209 Southern Middle Sch Rd,-,Roxboro,NC,27573,-,336,599,6995,336,503,587,-,-,-,-,-,-,https://www.pcsnc.org/Domain/18,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,3,North Central,-,-,3.70363E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-07-2017 01:25PM,jarrod_dennis1
7303682018,730368,2018,Woodland Elementary,Woodland Elementary,730,Person County Schools,Mr,Joseph,-,Warren,-,warrenj@person.k12.nc.us,7391 Semora Rd,-,Semora,NC,27343,-,336,599,7442,336,599,8730,-,-,-,-,-,-,https://www.pcsnc.org/Domain/16,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,3,North Central,-,-,3.70363E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-07-2017 01:26PM,jarrod_dennis1
73A0002018,73A000,2018,Bethel Hill Charter,Bethel Hill Charter,73A,Bethel Hill Charter,Mr,Stephen,Lanier,Hester,-,stephen.hester@bethelhill.net,401 Bethel Hill School Road,-,Roxboro,NC,27574,7503,336,599,2823,336,599,9299,-,-,-,-,-,-,http://bethelhill.net,1,Open,30-Jun-00,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05:06,-,-,T,Traditional,-,S,Semester,C,Charter,3,North Central,-,-,3.70011E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,10-12-2016 10:56AM,ronald_king
73B0002018,73B000,2018,Roxboro Community School,"Roxboro Community School, Inc.",73B,Roxboro Community School,-,Donna,M,Ingram,-,ingramdm@roxborocs.org,115 Lake Drive,-,Roxboro,NC,27573,-,336,597,20,336,597,3152,-,-,-,-,-,-,http://www.roxborocommunityschool.org,1,Open,2-Jul-06,-,R,Regular School,N,None,06:07:08:09:10:11:12,06:07:08:09:10:11:12,-,-,T,Traditional,-,S,Semester,C,Charter,3,North Central,SS,SACS and State,3.70018E+11,343455,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,Person,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-02-2015 03:01PM,RON
7403022018,740302,2018,A G Cox Middle,A G Cox Middle School,740,Pitt County Schools,Mr,Norman,-,McDuffie,-,mcduffn@pitt.k12.nc.us,2657 Church Street,-,Winterville,NC,28590,-,252,756,3105,252,756,1081,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,10-28-2013 03:36PM,brenda_pippin1
7403042018,740304,2018,Ayden Elementary,Ayden Elementary School,740,Pitt County Schools,Ms,Cornelia,-,Cox,-,coxc@pitt.k12.nc.us,187 Third Street,-,Ayden,NC,28513,1536,252,746,2121,252,746,6470,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,11-21-2011 02:58PM,ronald_king
7403082018,740308,2018,Ayden Middle,Ayden Middle School,740,Pitt County Schools,Mr,Jeff,-,Theus,-,theusj@pitt.k12.nc.us,192 Third St,-,Ayden,NC,28513,1534,252,746,3672,252,746,9923,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,11-21-2011 02:58PM,ronald_king
7403092018,740309,2018,Ayden-Grifton High,Ayden-Grifton High School,740,Pitt County Schools,Dr,Chena ,-,Cayton,-,caytonch@pitt.k12.nc.us,7653 NC 11 South,-,Ayden,NC,28513,-,252,746,4183,252,746,2120,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,09:10:11:12,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,340195,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,11-21-2011 02:58PM,ronald_king
7403102018,740310,2018,Belvoir Elementary,Belvoir Elementary School,740,Pitt County Schools,Ms,Alison,-,Covington,-,covinga@pitt.k12.nc.us,2568 NC 33 West,-,Greenville,NC,27834,9495,252,752,6365,252,752,5008,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,09-16-2014 12:14PM,carol_rankin
7403202018,740320,2018,Bethel Elementary,Bethel Elementary School,740,Pitt County Schools,Mr,Jeremiah,-,Miller,-,millerj1@pitt.k12.nc.us,152 E. Washington Street,-,Bethel,NC,27812,9701,252,825,3801,252,825,1203,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05:06:07:08,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,10-23-2014 10:14AM,carol_rankin
7403242018,740324,2018,C M Eppes Middle,C M Eppes Middle School,740,Pitt County Schools,Mr,Francis,-,Altman,-,Altmanf@pitt.k12.nc.us,1100 South Elm Street,-,Greenville,NC,27858,3744,252,757,2160,252,757,2163,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-92,-,R,Regular School,N,None,6:07:08,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 12:00AM,EDDIE,02-09-2015 11:21AM,RON
7403302018,740330,2018,Creekside Elementary,Creekside Elementary School,740,Pitt County Schools,Ms,Carla,-,Frinsko,-,FRINSKC@pitt.k12.nc.us,431 Forlines Road,-,Winterville,NC,28590,-,252,353,5253,252,353,8107,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,2-Jul-05,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,06-01-2015 07:52AM,carol_rankin
7403322018,740332,2018,Chicod,Chicod School,740,Pitt County Schools,Mr,Mike,-,Pollard,-,pollardm@pitt.k12.nc.us,7557 NC 43 South,-,Greenville,NC,27834,9225,252,746,6742,252,746,4751,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,PK:KG:01:02:03:04:05:06:07:08,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,01-23-2014 11:28AM,nicola_lefler
7403332018,740333,2018,D H Conley High,D H Conley High School,740,Pitt County Schools,Mr,Don,-,Marr,-,marrd@pitt.k12.nc.us,2006 Worthington Rd,-,Greenville,NC,27858,-,252,756,3440,252,756,3028,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,09:10:11:12,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,341640,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,11-21-2011 03:00PM,ronald_king
7403342018,740334,2018,Falkland Elementary,Falkland Elementary School,740,Pitt County Schools,Ms,Ferdonia,-,Stewart,-,StewarF@pitt.k12.nc.us,503 NC 121,-,Greenville,NC,27834,9425,252,752,7820,252,752,3017,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,11-21-2011 03:01PM,ronald_king
7403362018,740336,2018,Eastern Elementary,Eastern Elementary School,740,Pitt County Schools,Mr,Robbie,-,Johnson,-,JohnsoR@pitt.k12.nc.us,1700 Cedar Ln,-,Greenville,NC,27858,4957,252,758,4813,252,758,7508,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,11-21-2011 03:00PM,ronald_king
7403372018,740337,2018,E B Aycock Middle,E B Aycock Middle School,740,Pitt County Schools,Mr,Darryl,-,Thomas,Jr,thomasd@pitt.k12.nc.us,1325 Red Banks Road,-,Greenville,NC,27858,-,252,756,4181,252,756,2408,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,11-21-2011 03:00PM,ronald_king
7403382018,740338,2018,Elmhurst Elementary,Elmhurst Elementary School,740,Pitt County Schools,Ms,Colleen ,-,Burt,-,burtc@pitt.k12.nc.us,1815 W Berkley Rd,-,Greenville,NC,27858,4433,252,756,180,252,756,513,-,-,-,-,-,-,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,11-21-2011 03:01PM,ronald_king
7403402018,740340,2018,Farmville Middle,Farmville Middle School,740,Pitt County Schools,Mr,Paul,-,Briney,-,brineyp@pitt.k12.nc.us,3914 Grimmersburg Street,-,Farmville,NC,27828,-,252,753,2116,252,753,7995,3914 Grimmersburg Street,-,Farmville,NC,27828,50,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,02-11-2016 10:54AM,carol_rankin
7403442018,740344,2018,Farmville Central High,Farmville Central High School,740,Pitt County Schools,Mr,Brad,-,Johnston,-,JOHNSTB@pitt.k12.nc.us,3308 E Wilson Street,-,Farmville,NC,27828,-,252,753,5138,252,753,7873,PO Box 209,-,Farmville,NC,27828,209,http://www.pitt.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,09:10:11:12,-,-,-,T,Traditional,-,S,Semester,P,Public,1,Northeast,SA,SACS,3.70001E+11,341285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,Pitt,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,11-21-2011 03:01PM,ronald_king
